stock1,stock2,stock3,stock4,stock5
-1.348314606741576188e-02,2.902757619738751804e-03,4.819277108433717149e-02,-3.294892915980230687e-03,-3.977263817148345842e-02
-5.922551252847383513e-02,-4.341534008683067825e-02,-4.597701149425271333e-02,-3.057851239669421434e-02,-7.692312061902392695e-02
-6.053268765133172635e-02,1.512859304084720156e-02,1.204819277108429287e-02,-5.115089514066496583e-03,-9.615384615384615918e-02
3.865979381443299112e-02,-8.941877794336811069e-02,0.000000000000000000e+00,-1.028277634961439514e-02,2.127659574468085055e-02
1.488833746898263199e-01,1.522094926350245625e-01,-1.190476190476190410e-01,4.935064935064935321e-02,4.166666666666666435e-02
-3.239740820734341581e-02,1.988636363636363605e-02,-2.027027027027031650e-02,6.188118811881188064e-02,-3.333327999999994434e-02
-1.060264285714285215e-01,-6.267409470752088874e-02,3.448275862069014475e-03,-1.087801087801087800e-02,-4.827591457788062840e-02
7.615437656753999696e-02,-5.646359583952451772e-02,-3.092783505154646229e-02,-2.985074626865671585e-02,6.521739130434782428e-02
-8.352668213457078994e-02,-1.007874015748031482e-01,4.255319148936168028e-02,-3.481781376518218452e-02,5.442171428571423303e-02
-2.531645569620289207e-03,1.068301225919439518e-01,1.360544217687082065e-02,8.389261744966442771e-04,1.935483970863689090e-02
7.868020304568532075e-02,-4.905063291139240278e-02,-3.355704697986577195e-02,2.598491198658843190e-02,-5.063286332318290422e-02
-4.470588235294114393e-02,4.991680532445923364e-03,2.777777777777780052e-02,4.820261437908496954e-02,4.666672000000005732e-02
-6.896551724137940653e-02,-4.801324503311258513e-02,0.000000000000000000e+00,-3.195635229929851689e-02,-3.184723404600091345e-02
-9.523809523809509403e-02,-1.739130434782608717e-02,-2.027027027027031650e-02,8.051529790660224770e-03,-1.973684314404437756e-02
9.649122807017534997e-02,1.752212389380531088e-01,-2.758620689655174804e-02,4.792332268370606829e-03,7.382561470204654364e-02
8.000000000000000167e-02,-4.216867469879517771e-02,2.836879432624116182e-02,3.895071542130365549e-02,0.000000000000000000e+00
2.222222222222218838e-02,4.874213836477987727e-02,0.000000000000000000e+00,-1.836266258607498203e-02,1.874999906250004664e-02
-8.212560386473426177e-02,2.848575712143927921e-02,6.206896551724140620e-02,-1.480904130943102096e-02,-3.067494327975748419e-02
-4.473684210526323451e-02,-6.705539358600583200e-02,-2.597402597402599655e-02,-3.401898734177215278e-02,-1.898734273353634358e-02
8.264462809917473562e-03,-5.468750000000000000e-02,2.666666666666668919e-02,-2.948402948402948504e-02,-1.290317485951865059e-02
-1.311475409836065642e-01,5.785123966942148921e-02,0.000000000000000000e+00,-8.438818565400844039e-04,-7.843137254901960675e-02
-8.176100628930821346e-02,-9.218750000000000555e-02,1.948051948051941068e-02,-1.097972972972973034e-02,7.092204255319155271e-02
-8.561643835616437881e-02,-8.605851979345954458e-03,-1.910828025477700337e-02,-4.611443210930828152e-02,-2.980132292443322256e-02
-8.988764044943815812e-02,4.340277777777777624e-02,1.948051948051941068e-02,-3.581020590868397475e-03,3.412914489397104838e-03
2.469135802469126992e-02,1.231281198003327804e-01,-1.910828025477700337e-02,-8.984725965858041813e-04,3.401355102040810874e-02
8.835341365461858720e-02,7.407407407407407690e-03,2.597402597402599655e-02,-8.992805755395683921e-04,3.947368628808875513e-02
-3.690036900369056058e-03,4.411764705882353227e-02,-3.797468354430388882e-02,-9.000900090009000517e-04,1.898734273353634358e-02
2.962962962962965505e-02,2.816901408450704376e-03,6.578947368421146809e-03,1.801801801801801830e-03,8.695662543883864171e-02
-1.043165467625900011e-01,-4.213483146067415613e-02,-6.535947712418393660e-03,0.000000000000000000e+00,5.142856907755112561e-02
-1.084337349397590106e-01,-8.651026392961877476e-02,2.631578947368423682e-02,-2.697841726618704916e-02,-5.434786720226668366e-02
2.657657657657658823e-01,3.651687961476719063e-02,2.564102564102566442e-02,1.025878003696857610e-01,3.448275862068965469e-02
-1.174377224199288500e-01,8.130056321980858730e-03,3.750000000000008882e-02,-1.592623637887678051e-02,1.666666666666666644e-02
-6.048387096774193034e-02,-1.336405529953917093e-01,0.000000000000000000e+00,2.725724020442930190e-02,-2.185796721311479909e-02
2.575107296137329679e-02,4.432624113475177458e-02,-3.614457831325309373e-02,-3.316749585406301905e-03,-5.586583489903163696e-02
9.623430962343099138e-02,3.395585738539898257e-02,1.875000000000004441e-02,3.327787021630615721e-03,-3.550295689926830783e-02
7.633587786259514799e-03,2.791461412151067384e-02,0.000000000000000000e+00,7.462686567164178962e-03,3.067479604050075623e-02
3.030303030303033163e-02,-9.424920127795527458e-02,-1.840490797546016563e-02,-1.481481481481481538e-02,0.000000000000000000e+00
4.044117647058828591e-02,2.292768959435625975e-02,-3.125000000000000000e-02,1.253132832080200432e-02,1.309524285714286085e-01
2.120141342756176259e-02,3.275862068965517543e-02,5.161290322580650014e-02,9.900990099009901110e-03,5.263149252077917173e-02
1.730103806228373842e-02,-1.669449081803005058e-03,-4.294478527607368396e-02,-4.084967320261438141e-03,-3.999996159999842649e-02
6.122448979591839369e-02,4.849498327759197563e-02,-2.564102564102566442e-02,-5.742411812961444040e-03,-1.562500000000000000e-02
2.243589743589741517e-02,5.901116427432216704e-02,-1.315789473684205943e-02,1.237623762376237682e-02,5.820101587301582807e-02
-7.210031347962374271e-02,-2.409638554216867595e-02,0.000000000000000000e+00,-1.629991850040749717e-03,-1.999992079999675029e-02
2.449297297297298170e-02,5.555555555555555247e-02,5.333333333333337839e-02,-4.897959183673469136e-03,0.000000000000000000e+00
1.541635361354752598e-01,-1.169590643274853736e-02,-1.265822784810133328e-02,-4.347826086956521618e-02,-1.530612182423992523e-02
-1.314285714285714779e-01,-6.360946745562130744e-02,2.564102564102566442e-02,1.543739279588336212e-02,-3.108808161292925948e-02
2.631578947368423682e-02,-3.317535545023696936e-02,1.875000000000004441e-02,-5.912162162162162490e-03,-5.347597632188341027e-02
3.205128205128216640e-02,1.143790849673202541e-02,0.000000000000000000e+00,-8.496176720475786051e-04,-5.649762711864452815e-03
-5.900621118012428640e-02,3.392568659127625369e-02,0.000000000000000000e+00,-6.802721088435373896e-03,4.545463842975638880e-02
-8.580858085808584779e-02,1.453125000000000111e-01,1.226993865030670365e-02,7.534287671232928370e-03,5.978256261814940409e-02
-6.137184115523463407e-02,-5.457025920873124179e-03,6.060606060606146470e-03,-8.701549611085712677e-03,6.666670769230773064e-02
-1.153846153846153910e-01,1.371742112482853123e-03,0.000000000000000000e+00,-3.360313901505209561e-02,-1.923080695266131054e-02
4.347826086956583375e-03,1.780821917808219149e-02,0.000000000000000000e+00,-3.973871756654289052e-03,-3.431376470588239080e-02
9.523809523809520505e-02,2.960969044414535692e-02,-3.614457831325309373e-02,1.652886862353936115e-02,0.000000000000000000e+00
-5.138339920948619549e-02,1.307189542483660040e-03,1.249999999999995559e-02,4.205256753869229293e-03,3.045685402870473499e-02
-4.166666666666666435e-02,-1.566579634464751805e-02,-1.234567901234563496e-02,1.214409564690246447e-02,9.852295954770365696e-03
-6.956521739130440418e-02,7.957559681697612755e-03,0.000000000000000000e+00,-5.516494124493379406e-03,0.000000000000000000e+00
8.411214953271031747e-02,3.421052631578947595e-02,2.499999999999991118e-02,1.941479656892534586e-02,9.756058155861105016e-03
-5.172413793103445429e-02,1.017811704834605674e-02,-2.439024390243893850e-02,-2.856740501789079879e-03,-1.932371014492757430e-02
5.000000000000006523e-02,3.022670025188916795e-02,1.249999999999995559e-02,-1.541616580834242155e-02,-3.940882913926416209e-02
4.329004329004236193e-03,-2.689486552567237065e-02,3.086419753086419929e-02,2.022999917500338876e-02,0.000000000000000000e+00
-5.603448275862072531e-02,-2.010050251256281437e-02,4.191616766467062133e-02,-2.689114600941790514e-02,-2.564098461538457177e-02
-8.675799086757984835e-02,-5.000000000000000278e-02,-4.022988505747122912e-02,-7.815854631797515897e-03,-3.684214581717284998e-02
-4.499999999999992895e-02,2.024291497975708523e-02,-8.982035928143627251e-03,-2.419458569107251628e-02,1.092891803278684022e-02
0.000000000000000000e+00,1.203703703703703637e-01,3.021148036253819367e-03,4.036312352473210574e-03,2.162166579985586382e-02
-1.047120418848182348e-02,2.361275088547815700e-03,-2.409638554216880085e-02,3.302218139204066844e-02,-1.587301587301587213e-02
1.058201058201073234e-02,-2.355712603062426469e-02,4.706790123456786046e-02,2.293260693256183452e-02,5.913974193548382496e-02
-1.570680628272255047e-02,-3.618817852834740889e-02,-3.316138540899041948e-02,-8.152146960656159527e-03,-5.583752511015326742e-02
-1.329787234042553168e-01,1.251564455569461861e-03,9.908536585365940522e-03,-2.041093150684931273e-02,-1.075264516129027792e-02
2.453987730061340730e-02,4.624999999999999944e-02,-2.415094339622633063e-02,-1.286541706431501390e-02,-1.630434711720230023e-02
-4.191616766467062133e-02,-9.557945041816008971e-03,0.000000000000000000e+00,-2.507431789626402702e-02,1.657458490278077706e-02
2.624999999999999556e-01,-3.498190591073582767e-02,-5.955143078112928173e-02,5.231037489102204063e-03,5.434695415882718691e-03
-5.940594059405937544e-02,2.500000000000000139e-02,3.947368421052641074e-02,4.336513443191673811e-02,-4.864865075237408826e-02
3.157894736842112998e-02,6.585365853658536883e-02,2.531645569620244104e-02,-1.080628983097819441e-02,2.272731921487819440e-02
-4.591836734693888200e-02,-3.318077803203661053e-02,-7.716049382716049822e-03,2.100854282889279799e-03,-1.666666666666666644e-02
4.812834224598942084e-02,-5.088757396449704318e-02,4.510108864696742853e-02,-1.257862980103583057e-02,5.649722033898309931e-02
-1.326530612244898599e-01,-3.740648379052368983e-03,-4.761904761904765804e-02,-3.255490353701619155e-02,0.000000000000000000e+00
3.529411764705890631e-02,5.632040050062578351e-02,2.499999999999991118e-02,7.315874391101118927e-04,3.208556012468191665e-02
-3.409090909090917165e-02,-2.369668246445497811e-03,-1.219512195121946925e-02,-3.479539371943288911e-02,2.072530484040178630e-02
2.352941176470579876e-02,-1.781472684085510724e-02,3.703703703703712519e-02,1.287497786466111627e-02,5.076182947256202560e-03
1.149425287356338303e-02,-8.343409915356711504e-02,1.785714285714289778e-02,1.241205268078123501e-02,5.050545454545495895e-03
-4.545454545454549050e-02,6.332453825857520258e-02,5.847953216374143781e-03,-1.033969026616051758e-02,0.000000000000000000e+00
-2.380952380952393657e-02,-4.094292803970223105e-02,0.000000000000000000e+00,-1.567168656716423636e-02,0.000000000000000000e+00
-2.439024390243893850e-02,4.010349288486416558e-02,-2.325581395348829197e-02,4.321464942598871734e-02,-1.507537627837683171e-02
1.875000000000004441e-02,1.492537313432835792e-02,-4.761904761904765804e-02,2.485463554412920689e-02,5.101958975430162177e-03
0.000000000000000000e+00,1.960784313725490169e-02,1.249999999999995559e-02,3.389590032914763934e-02,3.045685402870473499e-02
7.386503067484666285e-02,-4.807692307692307959e-03,4.320987654320983251e-02,3.209870968179121681e-02,9.359610221068387359e-02
6.398537477148065478e-02,5.797101449275362389e-02,-2.366863905325435405e-02,2.206278633872373052e-02,2.702702702702702853e-02
-7.216494845360812982e-02,2.054794520547945091e-02,1.818181818181822604e-02,-3.120938800495740711e-02,-1.315789473684210453e-02
-7.407407407407413935e-02,4.474272930648769478e-03,-2.976190476190476025e-02,-3.154359731543623230e-02,-4.000000000000000083e-02
2.299999999999990941e-02,-3.340757238307349997e-02,1.840490797546016563e-02,1.385973627554429842e-03,5.671300000000004116e-02
-1.104594330400780894e-01,-1.497695852534562146e-02,-1.807228915662654686e-02,-3.972322491349476736e-02,-7.119393397786875910e-02
-5.164835164835169384e-02,-7.017543859649122938e-03,5.521472392638027832e-02,-2.551161828386942776e-02,-7.547162548949522265e-02
-2.665121668597916771e-02,-8.833922261484099259e-02,1.162790697674414599e-02,1.331165488372057851e-02,-1.020408937942493127e-01
8.571428571428579835e-02,4.877263049095602321e-02,-1.149425287356317833e-02,6.685146498755027700e-02,1.079545958161180486e-01
-8.223684210526323313e-02,4.096086645472889198e-02,0.000000000000000000e+00,-3.133114140545301823e-02,5.128246153846195698e-03
3.357228195937875248e-01,1.282844023668633197e-02,-6.976744186046507368e-02,-2.330509788255239259e-02,-1.224489745939189717e-02
7.423971377459745447e-02,4.169003396186083538e-02,1.249999999999995559e-02,1.200290637735622508e-02,3.636359353869432487e-02
1.090757701915070765e-01,4.845656681778224423e-03,-1.827160493827156840e-02,3.429522573755819283e-03,2.073361244019154490e-02
1.013513513513513570e-01,3.143414783232197779e-02,-6.539235412474799121e-03,2.150387323406617590e-02,-3.906211090086454934e-03
-4.362644853442403103e-02,-1.558441558441617421e-03,-1.772151898734184230e-02,-2.453648301116061886e-02,1.568623529411769177e-02
5.060584461867423389e-02,-3.277835587929229383e-02,8.762886597938210342e-03,1.972269515902969755e-02,-6.177567806083732876e-03
1.221166892808683430e-01,5.809571454186838319e-02,1.073071027082267426e-01,7.834623905665712151e-02,5.050501165501157519e-02
-3.325272067714627605e-02,1.948825688826482522e-02,-5.399169358560221982e-02,-1.689680226418680941e-03,-5.325443983929126907e-02
-1.313320825515941655e-02,-5.601728723404251348e-02,-1.804878048780484204e-02,-2.538728096308499188e-02,-3.046875119018577563e-02
2.661596958174907226e-02,-2.007392146504663813e-02,-6.458022851465424971e-03,-1.843438393755833168e-02,6.446495022018493802e-03
-3.209876543209878863e-02,-2.515795057833018246e-03,4.999999999999893419e-03,-1.673928891919065909e-02,1.192953915414174393e-01
2.614795918367342209e-02,2.756263835570658960e-02,7.462686567164241412e-03,3.681666435986160474e-02,7.153433476395064947e-04
-4.101926662523310008e-02,-1.858345021037872274e-02,-4.197530864197529521e-02,2.536296754169158063e-03,-3.574052767188961970e-03
-1.036941023979262230e-02,1.768492318685252127e-02,2.061855670103094826e-02,1.797601912053308978e-02,-5.021449247541231314e-03
3.339882121807476179e-02,-6.143654339348599697e-03,1.262626262626258093e-02,2.616154451909323640e-03,5.046791454693901578e-03
7.034220532319390706e-02,9.837513593695287883e-02,4.239401496259349866e-02,4.344423891861080161e-02,8.106176761340616599e-02
1.302545885139136730e-02,-6.737414591973459044e-02,6.459330143540681357e-02,3.000742573115440862e-02,2.919704614475631885e-02
-2.104032729398014681e-02,-5.741382758620690308e-02,-6.741573033707920840e-03,-3.022575978001067198e-02,-5.802707930367552794e-03
4.835820895522385809e-02,8.468999761075531041e-02,-1.357466063348407477e-02,1.001401940185194525e-03,-3.631643968871584027e-02
-3.644646924829160473e-02,-1.989885328836416001e-02,3.211009174311919151e-02,2.288360606622985571e-02,0.000000000000000000e+00
-4.373522458628832654e-02,-4.301445433635424365e-02,-1.333333333333324572e-02,1.283612422361397193e-02,2.018842462353844305e-03
-7.231149567367133046e-02,7.731068239160933907e-03,-5.405405405405409869e-02,-3.862397196436864744e-02,8.663532281278292502e-02
-2.598267821452360238e-02,-2.729705619982148238e-02,4.761904761904237147e-04,6.654086461918810522e-03,1.236063002593956869e-03
4.103967168262657311e-03,-2.329420396184891939e-02,2.808186577820093524e-02,5.238189074582096441e-03,1.851851851851812241e-03
-9.196185286103543410e-02,2.854460093896719550e-02,1.388888888888735853e-03,-4.367240803157347584e-02,3.080683918669033933e-03
1.575393848462125143e-02,1.752784371006013697e-02,-1.294498381877023929e-02,2.815254208218633675e-02,2.825555983585880185e-02
4.357459379615948036e-02,8.092592858424547952e-02,-3.278688524590156472e-02,1.892744479495268167e-02,2.090797491039426623e-02
4.600141542816698487e-02,-2.390441487701145534e-02,2.179176755447938610e-02,1.238390092879257040e-02,-2.925684696479947250e-02
-4.059539918809204964e-03,7.823095238095338980e-03,1.421800947867310483e-02,-7.339425076452591769e-03,-4.098851717902356195e-02
1.127717391304347283e-01,4.539321786679776510e-02,-9.345794392523372462e-03,5.360441026236819478e-02,7.542425910043190282e-03
-7.936507936507877087e-03,-3.067021791767550899e-03,5.424528301886781534e-02,-2.526320467836258229e-02,2.744850195107609303e-02
-3.999999999999996614e-02,-3.254530545807340913e-02,2.237136465324536094e-03,-1.679853692337627364e-03,6.071648451730422141e-02
7.371794871794870585e-02,5.523012552301250627e-02,8.928571428571237256e-03,6.009976178244790012e-04,1.099026871808045369e-01
2.029850746268658385e-02,-1.982553528945281765e-02,1.548672566371687813e-02,-6.486498498498543056e-03,3.403816312433820268e-02
7.606787595084786406e-03,-4.983815533980576890e-02,5.141612200435725227e-02,-1.765202536152849291e-02,5.486281658696218200e-02
